I (297014) gaga.wake: [A],296191,1.078,0.078,0.021,0.027,1.078,0.719,1.406,0.062
I (297025) gaga.wake: [A],296202,1.082,0.082,0.018,0.029,1.081,0.688,1.469,-0.469
I (297036) gaga.wake: [A],296213,1.079,0.079,0.021,0.027,1.078,0.312,1.438,-0.344
I (297047) gaga.wake: [A],296224,1.079,0.079,0.020,0.028,1.078,0.688,1.250,-0.875
I (297058) gaga.wake: [A],296235,1.079,0.079,0.020,0.026,1.078,0.531,1.094,-0.656
I (297069) gaga.wake: [A],296246,1.078,0.078,0.020,0.027,1.078,0.844,1.312,-0.281
I (297080) gaga.wake: [A],296257,1.079,0.079,0.020,0.026,1.078,0.625,1.562,-0.719
I (297091) gaga.wake: [A],296268,1.081,0.081,0.020,0.026,1.081,0.219,1.281,-0.406
I (297102) gaga.wake: [A],296279,1.080,0.080,0.020,0.028,1.079,0.500,1.312,0.125
I (297113) gaga.wake: [A],296290,1.077,0.077,0.020,0.028,1.076,0.531,1.062,-0.156
I (297124) gaga.wake: [A],296301,1.078,0.078,0.020,0.029,1.077,0.656,0.969,0.188
I (297135) gaga.wake: [A],296312,1.080,0.080,0.019,0.027,1.080,0.812,1.625,0.219
I (297146) gaga.wake: [A],296323,1.080,0.080,0.021,0.028,1.079,0.594,1.094,-0.344
I (297157) gaga.wake: [A],296334,1.079,0.079,0.019,0.026,1.078,0.750,1.500,0.062
I (297168) gaga.wake: [A],296345,1.079,0.079,0.019,0.027,1.079,0.438,0.969,-0.250
I (297179) gaga.wake: [A],296356,1.079,0.079,0.022,0.027,1.078,0.688,0.719,-0.406
I (297190) gaga.wake: [A],296367,1.078,0.078,0.020,0.026,1.078,0.438,1.344,0.031
I (297201) gaga.wake: [A],296378,1.080,0.080,0.022,0.025,1.079,0.469,0.656,-0.344
I (297212) gaga.wake: [A],296389,1.078,0.078,0.018,0.027,1.078,0.188,1.500,-0.625
I (297223) gaga.wake: [A],296400,1.078,0.078,0.020,0.027,1.078,0.625,1.250,0.031
I (297234) gaga.wake: [A],296411,1.082,0.082,0.020,0.026,1.081,0.062,1.656,-0.375
I (297245) gaga.wake: [A],296422,1.080,0.080,0.019,0.027,1.080,0.344,1.781,-0.250
I (297256) gaga.wake: [A],296433,1.079,0.079,0.020,0.026,1.079,0.344,1.031,-0.062
I (297267) gaga.wake: [A],296444,1.079,0.079,0.020,0.027,1.078,1.125,1.375,-0.812
I (297278) gaga.wake: [A],296455,1.079,0.079,0.022,0.027,1.078,0.531,1.281,-0.094
I (297289) gaga.wake: [A],296466,1.076,0.076,0.021,0.026,1.076,0.156,1.500,0.094
I (297300) gaga.wake: [A],296477,1.081,0.081,0.021,0.025,1.081,0.312,1.656,-0.344
I (297311) gaga.wake: [A],296488,1.080,0.080,0.020,0.028,1.079,0.188,1.844,-0.188
I (297322) gaga.wake: [A],296499,1.078,0.078,0.020,0.027,1.077,0.656,1.531,-0.625
I (297333) gaga.wake: [A],296510,1.078,0.078,0.021,0.028,1.077,0.750,1.000,-0.719
I (297344) gaga.wake: [A],296521,1.081,0.081,0.019,0.028,1.081,0.750,1.531,-0.750
I (297355) gaga.wake: [A],296532,1.081,0.081,0.018,0.028,1.080,0.625,1.312,0.094
I (297366) gaga.wake: [A],296543,1.076,0.076,0.019,0.028,1.076,0.719,1.375,-0.438
I (297377) gaga.wake: [A],296554,1.077,0.077,0.018,0.027,1.077,0.844,1.438,-0.156
I (297388) gaga.wake: [A],296565,1.081,0.081,0.019,0.029,1.080,0.125,1.500,-0.250
I (297399) gaga.wake: [A],296576,1.077,0.077,0.022,0.028,1.077,0.531,1.656,-0.375
I (297410) gaga.wake: [A],296587,1.078,0.078,0.019,0.024,1.077,0.719,1.094,0.000
I (297421) gaga.wake: [A],296598,1.079,0.079,0.022,0.026,1.079,0.562,0.969,-0.281
I (297432) gaga.wake: [A],296609,1.081,0.081,0.019,0.027,1.080,0.812,1.531,-0.500
I (297443) gaga.wake: [A],296620,1.076,0.076,0.020,0.028,1.075,0.438,1.438,0.219
I (297454) gaga.wake: [A],296631,1.077,0.077,0.023,0.029,1.076,0.219,1.125,-0.219
I (297465) gaga.wake: [A],296642,1.081,0.081,0.020,0.028,1.080,0.594,1.219,-0.375
I (297476) gaga.wake: [A],296653,1.078,0.078,0.019,0.029,1.077,0.562,1.438,-0.438
I (297487) gaga.wake: [A],296664,1.078,0.078,0.021,0.027,1.077,0.656,1.344,-0.406
I (297498) gaga.wake: [A],296675,1.079,0.079,0.020,0.027,1.078,0.750,1.562,-0.719
I (297509) gaga.wake: [A],296686,1.080,0.080,0.020,0.027,1.079,0.594,1.531,0.000
I (297520) gaga.wake: [A],296697,1.082,0.082,0.018,0.028,1.081,0.062,1.781,-0.750
I (297531) gaga.wake: [A],296708,1.081,0.081,0.020,0.026,1.081,0.375,1.594,-0.500
I (297542) gaga.wake: [A],296719,1.079,0.079,0.020,0.030,1.079,0.562,1.344,-0.250
I (297553) gaga.wake: [A],296730,1.079,0.079,0.019,0.028,1.078,0.000,1.469,-0.094
I (297564) gaga.wake: [A],296741,1.081,0.081,0.020,0.030,1.080,0.031,1.469,0.062
I (297575) gaga.wake: [A],296752,1.075,0.075,0.022,0.029,1.075,0.281,1.688,-0.688
I (297586) gaga.wake: [A],296763,1.077,0.077,0.023,0.026,1.077,0.531,0.594,-0.312
I (297597) gaga.wake: [A],296774,1.078,0.078,0.021,0.027,1.078,0.594,1.469,0.469
I (297608) gaga.wake: [A],296785,1.079,0.079,0.021,0.028,1.079,0.344,1.500,-0.156
I (297619) gaga.wake: [A],296796,1.079,0.079,0.016,0.027,1.079,0.625,1.844,-0.656
I (297630) gaga.wake: [A],296807,1.078,0.078,0.022,0.028,1.077,0.312,1.469,-0.781
I (297641) gaga.wake: [A],296818,1.081,0.081,0.021,0.027,1.080,0.969,1.406,-0.250
I (297652) gaga.wake: [A],296829,1.080,0.080,0.021,0.028,1.079,0.531,1.219,-0.719
I (297663) gaga.wake: [A],296840,1.077,0.077,0.020,0.028,1.077,0.281,1.062,0.375
I (297674) gaga.wake: [A],296851,1.077,0.077,0.020,0.027,1.076,0.781,1.344,-0.844
I (297685) gaga.wake: [A],296862,1.080,0.080,0.022,0.027,1.080,0.906,1.375,-0.312
I (297696) gaga.wake: [A],296873,1.081,0.081,0.020,0.028,1.080,0.500,1.000,-0.281
I (297707) gaga.wake: [A],296884,1.082,0.082,0.021,0.026,1.081,0.562,1.219,-0.406
I (297718) gaga.wake: [A],296895,1.078,0.078,0.019,0.028,1.078,0.500,1.500,-0.312
I (297729) gaga.wake: [A],296906,1.079,0.079,0.020,0.027,1.078,0.500,1.750,-0.812
I (297740) gaga.wake: [A],296917,1.078,0.078,0.021,0.027,1.077,0.562,1.125,-0.344
I (297751) gaga.wake: [A],296928,1.078,0.078,0.019,0.027,1.078,0.594,1.125,0.188
I (297762) gaga.wake: [A],296939,1.082,0.082,0.019,0.031,1.082,0.625,1.344,-0.750
I (297773) gaga.wake: [A],296950,1.074,0.074,0.019,0.029,1.074,0.062,1.625,-0.375
I (297784) gaga.wake: [A],296961,1.080,0.080,0.018,0.029,1.080,0.688,1.312,0.000
I (297795) gaga.wake: [A],296972,1.081,0.081,0.022,0.029,1.081,0.500,1.219,-0.188
I (297806) gaga.wake: [A],296983,1.079,0.079,0.019,0.028,1.078,0.469,0.906,-0.469
I (297817) gaga.wake: [A],296994,1.076,0.076,0.021,0.026,1.076,0.500,1.906,0.062
I (297828) gaga.wake: [A],297005,1.080,0.080,0.023,0.028,1.079,0.344,1.156,0.031
I (297839) gaga.wake: [A],297016,1.082,0.082,0.023,0.026,1.081,0.656,1.500,-0.406
I (297850) gaga.wake: [A],297027,1.077,0.077,0.020,0.028,1.076,0.500,1.656,-0.875
I (297861) gaga.wake: [A],297038,1.079,0.079,0.021,0.027,1.079,0.125,1.406,-0.219
I (297872) gaga.wake: [A],297049,1.080,0.080,0.021,0.028,1.079,0.594,1.844,-1.000
I (297883) gaga.wake: [A],297060,1.081,0.081,0.021,0.028,1.080,0.312,1.344,-0.312
I (297894) gaga.wake: [A],297071,1.079,0.079,0.020,0.028,1.078,0.750,1.188,-0.250
I (297905) gaga.wake: [A],297082,1.080,0.080,0.021,0.028,1.079,0.312,1.750,0.219
I (297916) gaga.wake: [A],297093,1.078,0.078,0.022,0.025,1.077,-0.062,1.438,-0.156
I (297927) gaga.wake: [A],297104,1.078,0.078,0.019,0.027,1.078,0.406,1.531,-0.094
I (297938) gaga.wake: [A],297115,1.079,0.079,0.019,0.026,1.078,0.562,1.438,7.562
I (297949) gaga.wake: [A],297126,1.078,0.078,0.019,0.026,1.077,0.188,1.594,-0.156
I (297960) gaga.wake: [A],297137,1.081,0.081,0.022,0.027,1.080,-0.250,1.781,-0.500
I (297971) gaga.wake: [A],297148,1.076,0.076,0.018,0.027,1.076,0.250,1.312,-0.375
I (297982) gaga.wake: [A],297159,1.077,0.077,0.021,0.026,1.076,0.125,1.406,-0.906
I (297993) gaga.wake: [A],297170,1.079,0.079,0.021,0.028,1.079,0.094,1.281,-0.312
I (298004) gaga.wake: [A],297181,1.081,0.081,0.022,0.028,1.081,-0.094,1.719,-0.469
I (298015) gaga.wake: [A],297192,1.080,0.080,0.021,0.027,1.079,0.094,1.344,-0.125
I (298026) gaga.wake: [A],297203,1.078,0.078,0.019,0.026,1.078,0.656,1.250,-0.469
I (298037) gaga.wake: [A],297214,1.078,0.078,0.021,0.028,1.078,0.531,1.156,-0.312
I (298048) gaga.wake: [A],297225,1.079,0.079,0.021,0.029,1.079,0.812,1.719,-0.500
I (298059) gaga.wake: [A],297236,1.078,0.078,0.020,0.027,1.077,-0.062,0.938,0.062
I (298070) gaga.wake: [A],297247,1.079,0.079,0.020,0.028,1.078,0.531,1.625,-0.062
I (298081) gaga.wake: [A],297258,1.081,0.081,0.021,0.026,1.080,0.500,1.156,-0.375
I (298092) gaga.wake: [A],297269,1.082,0.082,0.022,0.028,1.081,0.094,1.312,-0.344
I (298103) gaga.wake: [A],297280,1.077,0.077,0.021,0.027,1.076,0.781,1.469,-0.375
I (298114) gaga.wake: [A],297291,1.077,0.077,0.021,0.027,1.077,0.156,1.375,-0.219
I (298125) gaga.wake: [A],297302,1.076,0.076,0.021,0.027,1.076,0.188,1.844,-0.219
I (298136) gaga.wake: [A],297313,1.081,0.081,0.020,0.028,1.080,0.031,1.344,-0.656
I (298147) gaga.wake: [A],297324,1.080,0.080,0.020,0.028,1.080,0.250,1.406,-0.469
I (298158) gaga.wake: [A],297335,1.079,0.079,0.022,0.028,1.078,0.562,1.625,-0.500
I (298169) gaga.wake: [A],297346,1.080,0.080,0.017,0.026,1.080,0.625,1.438,-0.344
I (298180) gaga.wake: [A],297357,1.079,0.079,0.020,0.026,1.078,0.219,1.594,-0.219
I (298191) gaga.wake: [A],297368,1.080,0.080,0.019,0.026,1.080,0.375,1.500,-0.250
I (298202) gaga.wake: [A],297379,1.077,0.077,0.022,0.027,1.077,0.875,1.469,-0.625
I (298213) gaga.wake: [A],297390,1.079,0.079,0.019,0.028,1.079,0.531,1.156,-0.312
I (298224) gaga.wake: [A],297401,1.078,0.078,0.021,0.028,1.078,0.188,1.344,0.406
I (298235) gaga.wake: [A],297412,1.080,0.080,0.021,0.027,1.079,0.594,1.406,-0.531
I (298246) gaga.wake: [A],297423,1.070,0.070,0.021,0.026,1.069,0.406,1.312,0.188
I (298257) gaga.wake: [A],297434,1.079,0.079,0.019,0.023,1.078,0.906,1.688,-0.344
I (298268) gaga.wake: [A],297445,1.082,0.082,0.018,0.026,1.081,0.375,1.531,-0.312
I (298279) gaga.wake: [A],297456,1.082,0.082,0.018,0.029,1.082,0.656,1.688,0.000
I (298290) gaga.wake: [A],297467,1.074,0.074,0.019,0.027,1.074,0.844,1.188,-0.406
I (298301) gaga.wake: [A],297478,1.078,0.078,0.023,0.026,1.077,0.719,1.000,-0.719
I (298312) gaga.wake: [A],297489,1.083,0.083,0.019,0.028,1.083,0.906,1.438,0.094
I (298323) gaga.wake: [A],297500,1.079,0.079,0.021,0.026,1.078,0.594,1.219,0.188
I (298334) gaga.wake: [A],297511,1.076,0.076,0.020,0.027,1.075,0.312,1.375,0.062
I (298345) gaga.wake: [A],297522,1.078,0.078,0.019,0.028,1.078,0.250,1.312,-0.812
I (298356) gaga.wake: [A],297533,1.080,0.080,0.019,0.026,1.080,0.594,1.219,0.000
I (298367) gaga.wake: [A],297544,1.077,0.077,0.020,0.027,1.077,0.469,1.625,-0.062
I (298378) gaga.wake: [A],297555,1.075,0.075,0.022,0.027,1.075,0.594,1.375,-0.156
I (298389) gaga.wake: [A],297566,1.080,0.080,0.021,0.029,1.079,0.062,1.469,0.062
I (298400) gaga.wake: [A],297577,1.081,0.081,0.019,0.027,1.080,0.344,1.344,-0.438
I (298411) gaga.wake: [A],297588,1.077,0.077,0.021,0.028,1.077,0.688,1.375,-0.719
I (298422) gaga.wake: [A],297599,1.079,0.079,0.020,0.027,1.078,0.906,1.438,0.344
I (298433) gaga.wake: [A],297610,1.078,0.078,0.020,0.027,1.077,0.656,1.844,-0.219
I (298444) gaga.wake: [A],297621,1.079,0.079,0.019,0.027,1.079,0.250,1.531,0.375
I (298455) gaga.wake: [A],297632,1.079,0.079,0.019,0.028,1.078,0.219,1.219,-0.250
I (298466) gaga.wake: [A],297643,1.079,0.079,0.020,0.027,1.079,0.719,1.344,-0.531
I (298477) gaga.wake: [A],297654,1.080,0.080,0.019,0.027,1.079,0.500,1.625,0.375
I (298488) gaga.wake: [A],297665,1.079,0.079,0.021,0.026,1.079,0.875,1.531,0.219
I (298499) gaga.wake: [A],297676,1.077,0.077,0.019,0.028,1.076,0.406,1.500,-0.375
I (298510) gaga.wake: [A],297687,1.078,0.078,0.020,0.025,1.078,0.562,1.594,-0.688
I (298521) gaga.wake: [A],297698,1.079,0.079,0.021,0.027,1.078,0.625,1.562,-0.406
I (298532) gaga.wake: [A],297709,1.081,0.081,0.021,0.026,1.081,0.312,0.562,0.250
I (298543) gaga.wake: [A],297720,1.078,0.078,0.020,0.027,1.078,-0.156,1.219,-0.156
I (298554) gaga.wake: [A],297731,1.080,0.080,0.021,0.027,1.080,0.375,0.875,-0.594
I (298565) gaga.wake: [A],297742,1.078,0.078,0.018,0.028,1.077,0.125,1.469,-0.719
I (298576) gaga.wake: [A],297753,1.082,0.082,0.021,0.026,1.081,0.531,0.938,-0.469
I (298587) gaga.wake: [A],297764,1.081,0.081,0.020,0.030,1.081,0.250,0.844,-0.406
I (298598) gaga.wake: [A],297775,1.078,0.078,0.021,0.028,1.077,0.656,1.125,0.031
I (298609) gaga.wake: [A],297786,1.079,0.079,0.019,0.027,1.078,0.594,0.969,-0.375
I (298620) gaga.wake: [A],297797,1.078,0.078,0.020,0.028,1.078,0.438,1.094,-0.875
I (298631) gaga.wake: [A],297808,1.079,0.079,0.021,0.029,1.078,0.625,1.375,-0.344
I (298642) gaga.wake: [A],297819,1.077,0.077,0.020,0.027,1.077,0.125,1.531,-0.062
I (298653) gaga.wake: [A],297830,1.079,0.079,0.021,0.029,1.078,0.562,1.438,-0.281
I (298664) gaga.wake: [A],297841,1.077,0.077,0.021,0.027,1.076,0.312,1.219,0.000
I (298675) gaga.wake: [A],297852,1.077,0.077,0.020,0.027,1.077,0.719,0.812,-0.594
I (298686) gaga.wake: [A],297863,1.078,0.078,0.019,0.026,1.077,0.406,1.344,-0.469
I (298697) gaga.wake: [A],297874,1.080,0.080,0.021,0.026,1.079,0.594,1.344,-0.500
I (298708) gaga.wake: [A],297885,1.080,0.080,0.021,0.026,1.079,0.938,1.344,-0.719
I (298719) gaga.wake: [A],297896,1.078,0.078,0.020,0.026,1.078,0.156,1.406,-0.312
I (298730) gaga.wake: [A],297907,1.080,0.080,0.019,0.029,1.079,0.594,1.250,-0.656
I (298741) gaga.wake: [A],297918,1.078,0.078,0.019,0.028,1.077,0.562,1.438,-0.531
I (298752) gaga.wake: [A],297929,1.080,0.080,0.022,0.026,1.080,0.344,1.250,-0.031
I (298763) gaga.wake: [A],297940,1.081,0.081,0.021,0.026,1.080,0.469,1.719,-0.312
I (298774) gaga.wake: [A],297951,1.086,0.086,0.021,0.027,1.085,0.594,1.750,-0.250
I (298785) gaga.wake: [A],297962,1.081,0.081,0.021,0.031,1.080,0.219,1.250,-0.250
I (298796) gaga.wake: [A],297973,1.075,0.075,0.020,0.027,1.074,0.281,1.750,-0.250
I (298807) gaga.wake: [A],297984,1.082,0.082,0.020,0.028,1.082,0.688,1.438,-0.188
I (298818) gaga.wake: [A],297995,1.080,0.080,0.020,0.027,1.079,0.094,1.281,-0.062
I (298829) gaga.wake: [A],298006,1.080,0.080,0.020,0.027,1.079,0.281,1.469,-0.375
I (298840) gaga.wake: [A],298017,1.079,0.079,0.021,0.025,1.078,0.656,1.156,-0.531
I (298851) gaga.wake: [A],298028,1.080,0.080,0.021,0.027,1.079,0.312,1.156,0.062
I (298862) gaga.wake: [A],298039,1.079,0.079,0.020,0.028,1.078,0.531,1.688,0.594
I (298873) gaga.wake: [A],298050,1.081,0.081,0.020,0.027,1.081,0.438,1.438,0.281
I (298884) gaga.wake: [A],298061,1.079,0.079,0.020,0.030,1.078,0.500,1.594,-0.219
I (298895) gaga.wake: [A],298072,1.078,0.078,0.020,0.027,1.078,0.688,1.062,-0.188
I (298906) gaga.wake: [A],298083,1.079,0.079,0.021,0.029,1.078,0.625,1.062,-0.531
I (298917) gaga.wake: [A],298094,1.076,0.076,0.021,0.028,1.076,-0.156,1.250,-0.156
I (298928) gaga.wake: [A],298105,1.081,0.081,0.021,0.027,1.080,0.406,1.250,-0.844
I (298939) gaga.wake: [A],298116,1.081,0.081,0.022,0.029,1.080,-0.125,0.969,0.344
I (298950) gaga.wake: [A],298127,1.078,0.078,0.022,0.026,1.078,0.750,1.438,-0.281
I (298961) gaga.wake: [A],298138,1.079,0.079,0.021,0.028,1.078,0.469,1.562,-0.156
I (298972) gaga.wake: [A],298149,1.080,0.080,0.020,0.028,1.080,0.375,1.594,-0.125
I (298983) gaga.wake: [A],298160,1.081,0.081,0.020,0.027,1.080,0.469,1.062,-0.094
I (298994) gaga.wake: [A],298171,1.079,0.079,0.022,0.029,1.078,0.000,1.344,0.062
I (299005) gaga.wake: [A],298182,1.079,0.079,0.020,0.027,1.079,0.406,1.250,-0.031
I (299016) gaga.wake: [A],298193,1.083,0.083,0.021,0.027,1.082,0.031,1.281,-0.844
I (299027) gaga.wake: [A],298204,1.078,0.078,0.021,0.028,1.078,0.531,1.312,0.094
I (299038) gaga.wake: [A],298215,1.081,0.081,0.021,0.024,1.080,0.219,1.500,-0.250
I (299049) gaga.wake: [A],298226,1.082,0.082,0.022,0.027,1.081,0.812,1.125,0.125
I (299060) gaga.wake: [A],298237,1.078,0.078,0.020,0.027,1.078,0.969,1.531,-0.500
I (299071) gaga.wake: [A],298248,1.078,0.078,0.020,0.027,1.077,0.031,1.438,-0.094
I (299082) gaga.wake: [A],298259,1.076,0.076,0.021,0.029,1.076,0.719,1.594,-0.094
I (299093) gaga.wake: [A],298270,1.079,0.079,0.021,0.027,1.078,0.406,1.812,-0.062
I (299104) gaga.wake: [A],298281,1.081,0.081,0.021,0.027,1.081,0.344,1.562,0.125
I (299115) gaga.wake: [A],298292,1.079,0.079,0.022,0.027,1.079,0.375,1.406,-0.156
I (299126) gaga.wake: [A],298303,1.080,0.080,0.018,0.028,1.080,0.344,0.875,0.062
I (299137) gaga.wake: [A],298314,1.081,0.081,0.021,0.026,1.081,0.219,1.406,0.094
I (299148) gaga.wake: [A],298325,1.081,0.081,0.020,0.025,1.080,0.000,1.375,-0.094
I (299159) gaga.wake: [A],298336,1.078,0.078,0.020,0.029,1.078,0.469,1.719,-0.219
I (299170) gaga.wake: [A],298347,1.078,0.078,0.019,0.026,1.077,-0.469,1.594,-0.125
I (299181) gaga.wake: [A],298358,1.080,0.080,0.019,0.028,1.079,1.031,1.531,-0.281
I (299192) gaga.wake: [A],298369,1.080,0.080,0.021,0.028,1.079,0.219,1.312,-0.375
I (299203) gaga.wake: [A],298380,1.077,0.077,0.019,0.025,1.076,0.344,1.344,-0.594
I (299214) gaga.wake: [A],298391,1.079,0.079,0.021,0.026,1.079,0.625,1.469,-0.281
I (299225) gaga.wake: [A],298402,1.081,0.081,0.021,0.026,1.080,0.156,1.875,0.031
I (299236) gaga.wake: [A],298413,1.079,0.079,0.020,0.026,1.078,0.750,1.594,-0.562
I (299247) gaga.wake: [A],298424,1.079,0.079,0.021,0.026,1.079,0.750,1.688,-0.469
I (299258) gaga.wake: [A],298435,1.078,0.078,0.019,0.026,1.078,0.500,1.469,-0.344
I (299269) gaga.wake: [A],298446,1.078,0.078,0.021,0.025,1.077,0.406,0.625,-0.094
I (299280) gaga.wake: [A],298457,1.080,0.080,0.021,0.028,1.080,0.688,1.500,-0.219
I (299291) gaga.wake: [A],298468,1.078,0.078,0.021,0.029,1.078,0.812,0.969,-0.594
I (299302) gaga.wake: [A],298479,1.076,0.076,0.021,0.026,1.076,0.625,1.531,-0.031
I (299313) gaga.wake: [A],298490,1.078,0.078,0.021,0.027,1.077,0.438,1.469,-0.500
I (299324) gaga.wake: [A],298501,1.078,0.078,0.019,0.028,1.077,0.844,1.156,-0.125
I (299335) gaga.wake: [A],298512,1.079,0.079,0.020,0.026,1.079,0.812,1.250,-0.188
I (299346) gaga.wake: [A],298523,1.078,0.078,0.020,0.026,1.078,0.625,0.781,-0.375
I (299357) gaga.wake: [A],298534,1.076,0.076,0.020,0.027,1.076,0.844,1.594,-0.719
I (299368) gaga.wake: [A],298545,1.079,0.079,0.022,0.029,1.078,0.406,1.594,-1.031
I (299379) gaga.wake: [A],298556,1.076,0.076,0.022,0.028,1.076,0.812,0.812,-0.375
I (299390) gaga.wake: [A],298567,1.077,0.077,0.021,0.026,1.077,0.500,1.031,-0.781
I (299401) gaga.wake: [A],298578,1.078,0.078,0.020,0.027,1.078,0.562,1.469,-0.250
I (299412) gaga.wake: [A],298589,1.079,0.079,0.020,0.028,1.078,0.625,1.406,-0.500
I (299423) gaga.wake: [A],298600,1.080,0.080,0.020,0.026,1.080,0.625,1.219,-0.375
I (299434) gaga.wake: [A],298611,1.081,0.081,0.018,0.027,1.080,0.750,1.375,-0.406
I (299445) gaga.wake: [A],298622,1.082,0.082,0.022,0.026,1.081,0.625,1.406,0.156
I (299456) gaga.wake: [A],298633,1.079,0.079,0.019,0.027,1.078,0.219,2.125,0.062
I (299467) gaga.wake: [A],298644,1.076,0.076,0.019,0.027,1.075,0.219,1.375,0.094
I (299478) gaga.wake: [A],298655,1.073,0.073,0.022,0.027,1.073,0.688,1.312,0.312
I (299489) gaga.wake: [A],298666,1.089,0.089,0.019,0.030,1.089,0.531,1.500,-0.375
I (299500) gaga.wake: [A],298677,1.077,0.077,0.021,0.030,1.076,0.781,1.125,-0.125
I (299511) gaga.wake: [A],298688,1.070,0.070,0.023,0.027,1.069,0.562,1.281,-0.812
I (299522) gaga.wake: [A],298699,1.083,0.083,0.018,0.029,1.082,0.031,1.125,0.125
I (299533) gaga.wake: [A],298710,1.086,0.086,0.019,0.027,1.085,0.719,1.188,-0.438
I (299544) gaga.wake: [A],298721,1.075,0.075,0.018,0.026,1.074,0.719,1.312,-0.094
I (299555) gaga.wake: [A],298732,1.076,0.076,0.021,0.026,1.075,0.406,1.219,-0.031
I (299566) gaga.wake: [A],298743,1.079,0.079,0.020,0.028,1.078,0.812,0.844,-0.562
I (299577) gaga.wake: [A],298754,1.077,0.077,0.024,0.027,1.077,0.312,1.031,-0.469
I (299588) gaga.wake: [A],298765,1.076,0.076,0.020,0.028,1.075,0.125,1.688,-0.375
I (299599) gaga.wake: [A],298776,1.080,0.080,0.023,0.026,1.079,0.281,1.031,-0.031
I (299610) gaga.wake: [A],298787,1.081,0.081,0.021,0.027,1.080,0.344,1.531,-0.625
I (299621) gaga.wake: [A],298798,1.078,0.078,0.021,0.025,1.078,0.500,1.438,-0.531
I (299632) gaga.wake: [A],298809,1.080,0.080,0.019,0.028,1.079,0.312,1.281,-0.156
I (299643) gaga.wake: [A],298820,1.080,0.080,0.020,0.026,1.080,0.656,1.250,-0.062
I (299654) gaga.wake: [A],298831,1.077,0.077,0.021,0.028,1.077,0.375,1.250,0.000
I (299665) gaga.wake: [A],298842,1.077,0.077,0.022,0.028,1.077,0.656,1.594,0.188
I (299676) gaga.wake: [A],298853,1.080,0.080,0.023,0.027,1.079,0.469,1.500,-0.156
I (299687) gaga.wake: [A],298864,1.082,0.082,0.019,0.028,1.081,0.562,1.125,-0.562
I (299698) gaga.wake: [A],298875,1.081,0.081,0.019,0.028,1.081,0.750,1.438,-0.500
I (299709) gaga.wake: [A],298886,1.076,0.076,0.020,0.026,1.075,0.625,1.156,-0.250
I (299720) gaga.wake: [A],298897,1.080,0.080,0.021,0.028,1.080,0.500,1.312,-0.406
I (299731) gaga.wake: [A],298908,1.079,0.079,0.020,0.026,1.078,0.406,1.188,0.656
I (299742) gaga.wake: [A],298919,1.077,0.077,0.020,0.027,1.077,0.500,1.094,-0.312
I (299753) gaga.wake: [A],298930,1.077,0.077,0.021,0.028,1.077,0.531,1.406,-0.594
I (299764) gaga.wake: [A],298941,1.082,0.082,0.020,0.028,1.081,0.531,1.250,-0.219
I (299775) gaga.wake: [A],298952,1.080,0.080,0.019,0.028,1.079,0.375,1.844,-0.406
I (299786) gaga.wake: [A],298963,1.077,0.077,0.020,0.029,1.076,0.594,1.562,-0.031
I (299797) gaga.wake: [A],298974,1.076,0.076,0.019,0.028,1.075,0.812,1.594,-0.188
I (299808) gaga.wake: [A],298985,1.080,0.080,0.020,0.027,1.079,0.125,1.562,-0.250
I (299819) gaga.wake: [A],298996,1.078,0.078,0.020,0.026,1.077,0.312,1.188,-0.094
I (299830) gaga.wake: [A],299007,1.078,0.078,0.022,0.024,1.077,0.562,1.156,-0.562
I (299841) gaga.wake: [A],299018,1.081,0.081,0.021,0.028,1.081,0.781,1.406,0.250
I (299852) gaga.wake: [A],299029,1.079,0.079,0.022,0.028,1.078,0.969,1.344,-0.062
I (299863) gaga.wake: [A],299040,1.079,0.079,0.021,0.028,1.079,0.844,1.406,-0.375
I (299874) gaga.wake: [A],299051,1.081,0.081,0.020,0.028,1.080,0.375,1.500,-0.344
I (299885) gaga.wake: [A],299062,1.080,0.080,0.019,0.027,1.080,0.469,1.469,-0.094
I (299896) gaga.wake: [A],299073,1.082,0.082,0.019,0.028,1.082,0.750,1.469,-0.156
I (299907) gaga.wake: [A],299084,1.076,0.076,0.021,0.028,1.075,0.750,1.156,0.000
I (299918) gaga.wake: [A],299095,1.078,0.078,0.021,0.027,1.077,0.781,1.906,-0.469
I (299929) gaga.wake: [A],299106,1.081,0.081,0.021,0.028,1.080,0.469,1.031,-0.531
I (299940) gaga.wake: [A],299117,1.079,0.079,0.020,0.026,1.079,0.125,1.125,-0.125
I (299951) gaga.wake: [A],299128,1.077,0.077,0.018,0.026,1.077,0.875,1.500,0.000
I (299962) gaga.wake: [A],299139,1.080,0.080,0.022,0.027,1.079,0.844,1.438,-0.438
